Country Name,Country Code,Series Name,Series Code,1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],country_type
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.94368149253896,9.09865470772147,5.94094361661371,2.02997732483637,-1.69956971733191,4.58140792145096,2.13836477986698,14.8809523809557,-12.1493657316414,0.75249135652227,14.6951958013711,-1.84794086589453,13.6453290299399,5.79941860465748,-4.98694875669818,1.79294389820693,6.26420454545227,2.76700975805331,-11.5764828303831,3.2656663724599,9.52991452991381,-2.14592274677896,10.0877192982452,3.41524772059689,3.80766467032947,2.3269304857609,2.95057084437038,-8.48832348124395,3.99059641871902,-17.8469894883108,3.99059641871986,8.04601505005682,1.18049184646434,6.58649325343141,7.31829550411615,7.11031431127893,7.11031431127722,7.63026729337277,7.63026729337453,7.11031431127405,7.11031431127773,6.48637073276652,6.69435192560654,6.69435192560192,6.69435192560508,6.69435192560412,6.69435192560246,6.69435192560184,-2.70858651313684,7.52639161132382,9.94679997938034,6.41857060528166,9.50728660651559,2.98901563159195,3.63039688238011,-2.56308758042714,3.31098923423325,2.43806527721611,3.1029619961507,low_income
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,-5.94368149253896,9.09865470772147,5.94094361661371,2.02997732483637,-1.69956971733191,4.58140792145096,2.13836477986698,1.18468999862671,1.27727997303009,0.75249135652227,14.6951958013711,-1.84794086589453,13.6453290299399,5.79941860465748,-4.98694875669818,1.79294389820693,6.26420454545227,2.76700975805331,-11.5764828303831,3.2656663724599,9.52991452991381,-2.14592274677896,10.0877192982452,3.41524772059689,3.80766467032947,2.3269304857609,10.993785422185189,5.379338259378025,11.599298209359509,0.9195052558445997,11.73379820935993,13.720007525028409,10.10674592323217,12.766746626715705,13.134647752058076,12.945657155639465,12.996657155638609,13.261633646686386,13.272133646687266,12.978157155637025,12.991657155638865,12.69318536638326,12.76417596280327,12.787175962800958,12.81017596280254,12.83367596280206,12.857675962801231,12.88617596280092,8.14320674343158,13.18669580566191,14.19539998969017,12.39528530264083,0.127174034714699,0.234450966119766,0.270661741495132,8.39345620978643,11.431994617116626,10.783032638608056,11.06498099807535,low_income
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,-2.7634926012368073,5.930204159549295,4.811728033204997,2.0132881993922873,-0.9273396653734649,4.917324620100192,2.1656021098435376,-0.3792291208042424,1.1160087922321649,3.4256908029309026,14.949763463607425,2.7803492846317273,11.789960217944019,2.86681727313121,-4.994861399907855,1.725785460605135,6.557544323121215,3.5649239266832153,-8.166736699093374,1.19702308715345,5.577175002247692,-0.25598930710917256,11.121010623184251,2.478662835837806,5.08859692471652,0.3776844202186349,12.203,12.267,12.102,12.224,12.238,12.217,11.909,11.939,11.989,12.205,12.166,12.116,12.118,12.142,12.145,12.137,12.121,12.15,12.319,12.35,12.48,12.754,12.578,12.462,12.355,12.876,13.079,12.918,12.642,14.204,13.868,12.395,12.271,low_income
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.41669629006534503,2.76175361137712,3.682512449796285,1.9965990739482051,-0.15510961341501983,5.253241318749425,2.192839439820095,-1.943148240235195,0.9547376114342396,6.098890249339535,15.20433112584375,7.408639435157984,9.93459140594814,-0.06578405839506019,-5.00277404311753,1.65862702300334,6.85088410079016,4.36283809531312,-4.7569905678036495,-0.8716201981530003,1.624435474581575,1.633944132560615,12.154301948123301,1.5420779510787215,6.369529179103569,-1.57156164532363,12.203,12.267,12.102,12.224,12.238,12.217,11.909,11.939,11.989,12.205,12.166,12.116,12.118,12.142,12.145,12.137,12.121,12.15,5.04164187983342,5.49341639529945,-4.64031673600859,-46.0821223743007,13.1297311406943,3.37364847715736,-10.7933646271143,12.876,13.079,12.918,12.642,14.204,13.868,12.395,12.271,low_income
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.5968851813674982,-0.4066969367950559,2.553296866387573,1.9799099485041225,0.6171204385434252,5.589158017398658,2.2200767697966524,-3.5070673596661477,0.7934664306363143,8.772089695748168,15.458898788080074,12.03692958568424,8.07922259395226,-2.9983853899213306,-5.010686686327205,1.591468585401545,7.144223878459105,5.160752263943025,-1.3472444365139253,-2.9402634834594505,-2.3283040530845422,3.5238775722304023,13.18759327306235,0.6054930663196374,7.650461433490619,-3.5208077108658946,12.203,12.267,12.102,12.224,12.238,12.217,11.909,11.939,11.989,12.205,12.166,12.116,12.118,12.142,12.145,12.137,12.121,12.15,8.68032093991671,8.921708197649725,0.962890028953552,-16.664061187150352,1.02450001239777,1.23246002197266,1.46555995941162,12.876,13.079,12.918,12.642,14.204,13.868,12.395,12.271,low_income
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.77707407266965,-3.57514748496723,1.42408128297886,1.96322082306004,1.38935049050187,5.92507471604789,2.24731409977321,-5.0709864790971,0.632195249838389,11.4452891421568,15.7134664503164,16.6652197362105,6.22385378195638,-5.9309867214476,-5.01859932953688,1.52431014779975,7.43756365612805,5.95866643257293,2.0625016947758,-5.0089067687659,-6.28104358075066,5.41381101190019,14.2208845980014,-0.331091818439447,8.93139368787767,-5.47005377640816,14.899,14.971,14.803,14.923,14.931,14.902,14.577,14.603,14.651,14.869,14.825,14.767,14.766,14.788,14.791,14.783,14.769,14.8,13.0,15.156,17.44,17.068,16.414,15.558,14.512,13.812,13.206,12.605,12.014,12.368,11.466,7.53,11.449,low_income
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.77707407266965,-3.57514748496723,1.42408128297886,1.96322082306004,1.38935049050187,5.92507471604789,2.24731409977321,-5.0709864790971,0.632195249838389,11.4452891421568,15.7134664503164,16.6652197362105,6.22385378195638,-5.9309867214476,-5.01859932953688,1.52431014779975,7.43756365612805,5.95866643257293,2.0625016947758,-5.0089067687659,-6.28104358075066,5.41381101190019,14.2208845980014,-0.331091818439447,8.93139368787767,-5.47005377640816,7.51091035366538,6.57786138499603,4.56874918954713,1.00622924788334,5.99709226051246,5.9191237633176,18.3126571850273,4.30850425525036,3.10409561549652,6.34586743997545,6.50036053396883,6.0064715363132,6.28880816146516,5.14088851762675,5.64351551343631,6.5314117467792,5.73527423664484,3.84674473121058,-2.76770436599138,3.85824195230107,-3.21353209253371,-17.0046884048945,1.95514463302422,4.66137954229873,1.91017689052751,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.957816591119183,-12.0467791968043,low_income
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.77707407266965,-3.57514748496723,1.42408128297886,1.96322082306004,1.38935049050187,5.92507471604789,2.24731409977321,-5.0709864790971,0.632195249838389,11.4452891421568,15.7134664503164,16.6652197362105,6.22385378195638,-5.9309867214476,-5.01859932953688,1.52431014779975,7.43756365612805,5.95866643257293,2.0625016947758,-5.0089067687659,-6.28104358075066,5.41381101190019,14.2208845980014,-0.331091818439447,8.93139368787767,-5.47005377640816,11.204955176832689,10.774430692498015,9.685874594773566,7.96461462394167,10.464046130256229,10.4105618816588,16.44482859251365,9.45575212762518,8.87754780774826,1.01217997074127,10.662680266984415,1.16425001621246,10.52740408073258,1.31254994869232,1.17842996120453,1.55353999137878,10.25213711832242,1.85150003433228,2.02213001251221,9.507120976150535,7.113233953733146,0.03165579755274983,9.18457231651211,10.109689771149364,8.211088445263755,8.63982109204644,6.95762814238322,4.96203472510005,4.917874477349544,4.36909958794624,4.79873975863965,3.2860917044404085,-0.29888959840215,low_income
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.29937387537676,-7.65906551020211,8.25768264705083,3.72908022105565,18.7679152118321,-1.79685287528201,8.95581456274421,14.62213759459625,-3.38997250442027,25.7957728545964,10.143043024061445,9.042953300513135,1.95745098210609,7.72842496956955,2.9270793286861676,9.54182350271233,6.5696320286714105,4.343348417893625,2.32033993721339,-0.7383700299472102,7.710428547257465,-1.1649944459801103,3.12206120144155,10.81350004278553,-4.8065710333496146,3.73955590233751,6.75,6.955,7.4,7.5,7.2,7.225,7.314,7.382,7.6,9.589,11.63,10.94,10.28,9.518,8.816,8.17,8.42,10.94,8.14,8.61,8.612,13.8,14.479,14.768,14.29,13.867,13.67,13.554,13.393,15.176,14.796,13.813,13.544,low_income
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.29937387537676,-7.65906551020211,8.25768264705083,3.72908022105565,18.7679152118321,-1.79685287528201,8.95581456274421,25.6607151992633,-10.4698549438381,25.7957728545964,16.3515760555234,12.2544466019418,-1.79951787755418,9.94259012392304,0.887988823235375,14.5081169532396,7.75534386462431,2.78908664825673,2.32033993721339,-7.61063021187196,9.3508073317891,-7.95292895543678,1.68228234551005,18.0111401002195,-13.6472821767151,3.73955590233751,7.66646818712442,12.972790068566,6.15089557310075,7.21302920527431,7.02658954303115,9.82556940470964,5.0238045081104,6.78530452433867,-3.55344987109004,0.675642589410501,1.04728710191981,3.95483192702744,7.20443505274413,6.90295943489203,6.21507783539282,5.04619555585526,5.67459177685805,4.47667273608019,5.91204279337705,5.19190584075331,2.8500028435797,-26.3390170772532,-26.3000876615061,-10.310339909053,-4.179791613232,-6.4055907393619,-0.723281777470547,1.39317607830837,1.22070522070523,-0.182330467026262,1.29973808951831,13.813,13.544,low_income
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.29937387537676,-7.65906551020211,8.25768264705083,3.72908022105565,18.7679152118321,-1.79685287528201,8.95581456274421,3.5835599899292,3.68990993499756,25.7957728545964,3.93450999259949,5.83145999908447,5.71441984176636,5.51425981521606,4.96616983413696,4.57553005218506,5.38392019271851,5.89761018753052,2.32033993721339,6.13389015197754,6.07004976272583,5.62294006347656,4.56184005737305,3.61585998535156,4.03414011001587,3.73955590233751,7.20823409356221,9.963895034283,6.775447786550375,7.356514602637155,7.113294771515575,3.699049949646,6.1689022540552,7.083652262169335,2.02327506445498,5.132321294705251,4.54640007019043,5.26984977722168,6.48084020614624,5.37147998809814,7.515538917696411,5.27965021133423,4.86470985412598,4.59525012969971,5.13013982772827,6.900952920376655,5.73100142178985,-6.269508538626599,-5.910543830753051,2.2288300454735,5.0551041933839995,3.7307046303190505,6.473359111264727,7.473588039154185,7.306852610352616,7.496834766486869,8.047869044759155,13.813,13.544,low_income
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,2.03990133789938,0.0,7.625157546845,3.83748400243071,4.83284911852404,2.44054118354124,-2.05152258712673,6.95908537296373,11.0454345073455,-0.12635632146287534,14.5769561096499,0.506651851428525,-3.58240254628461,-5.41400778466911,4.76228257791877,5.55555216353429,1.58650431458925,1.9908811181737815,6.64236977031076,4.06002168354857,-0.243656134461673,4.045,4.189,4.47,4.184,3.986,3.624,3.636,3.789,3.892,4.151,4.102,4.085,3.964,3.999,4.151,4.229,3.822,3.286,2.853,2.385,1.982,2.028,2.083,2.142,2.204,2.963,3.744,2.903,2.056,2.211,2.285,2.065,2.048,low_income
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,2.52430264528118,0.0,7.625157546845,3.83748400243071,4.83284911852404,2.44054118354124,-2.05152258712673,6.95908537296373,11.0454345073455,-5.16774264551974,14.5769561096499,-3.31518607756898,-3.58240254628461,-5.41400778466911,5.55555504116774,5.55555216353429,1.58650431458925,0.510162180652983,6.64236977031076,4.06002168354857,-0.243656134461673,-0.699967493778033,-3.98068681374534,-15.095827485872,14.9824143502391,7.84583231910383,8.83621163151392,14.3773775705837,-2.29987656784601,2.48175143584908,-0.783479606390131,0.823438748781101,3.82662257962301,6.72017142301175,-0.978665335392563,-4.6662993824191,2.65013209953131,-1.17512039095217,4.03564527277351,5.45382399431942,5.85435269284599,5.82325223894067,6.30269541987458,5.82426583399491,5.63324021651309,5.46803129300622,4.21489560918489,4.00813326162304,4.7950602703237,4.92292591685973,1.99215501870344,5.99087610392314,5.75954251521733,6.40792215636242,low_income
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,0.0,7.625157546845,3.83748400243071,4.83284911852404,2.44054118354124,-2.05152258712673,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,-3.58240254628461,-5.41400778466911,3.9690101146698,5.55555216353429,1.58650431458925,3.47160005569458,6.64236977031076,4.06002168354857,-0.243656134461673,1.6725162531109834,4.17620992660522,-5.312913742936001,9.58320717511955,5.915916159551915,3.24700999259949,9.00668878529185,2.93192005157471,3.08017992973328,2.88529992103577,2.7720799446106,2.56633996963501,2.44759011268616,2.28831005096436,2.3252100944519,2.52774000167847,2.5833899974823,2.41757988929749,2.84629011154175,3.0144100189209,3.17111992835999,3.47275996208191,3.25525999069214,3.52083992958069,3.75931000709534,3.68649005889893,3.7605299949646,4.09168004989624,4.2020001411438,4.09100008010864,4.23099994659424,3.79800009727478,4.22796107818121,low_income
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,3.7168238632917,1.041841652596544,0.06279004956053513,0.390086943062727,3.96190278946132,6.68536181942833,6.36194124395438,6.47414015255596,3.404,3.498,3.445,3.424,3.197,3.182,3.222,3.418,3.454,3.52,3.517,3.5,3.6,2.706,1.9,2.27,2.675,3.049,3.6,3.619,3.528,3.551,1.91,2.404,2.788,3.167,3.643,3.42,3.185,3.914,3.422,2.93,2.831,low_income
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,5.74455771307937,-0.344676680158472,-3.30638000677493,0.390086943062727,3.96190278946132,8.26707354577805,6.36194124395438,6.47414015255596,5.55409549507921,3.41835689468401,8.32629251939072,6.40363574007452,11.5232438119529,9.07211457909349,5.10000186476283,4.90526548451564,8.05394837724197,3.141907338187,5.18366112490236,8.73268576440127,6.47325867166543,6.80723334361883,6.33256511623156,10.7847443857453,8.41242596551071,8.70875190154499,6.80151734860395,5.63761163749757,9.3916554927176,3.83745560605229,3.58690582623025,5.10630732539796,5.18785986002466,4.78100029254482,3.13140551723596,6.30392378262997,6.43874503276439,2.95130642218098,3.53658034070898,4.58802192181773,5.23187410562045,low_income
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,1.68909001350403,2.42835998535156,3.431960105896,0.390086943062727,3.96190278946132,5.10365009307861,6.36194124395438,6.47414015255596,4.479047747539605,3.4581784473420054,5.88564625969536,4.91381787003726,7.360121905976451,6.1270572895467454,4.161000932381415,4.1616327422578205,5.753974188620985,2.461669921875,4.35033056245118,6.116342882200635,5.036629335832715,4.95237016677856,4.11628255811578,6.52737219287265,5.5437129827553555,5.878875950772494,5.200758674301975,1.72739994525909,2.29890990257263,1.79746997356415,1.87114000320435,1.91472005844116,2.32152009010315,2.13789010047913,2.25363993644714,2.13052010536194,2.30800008773804,2.57200002670288,2.63599991798401,2.56100010871887,2.55200004577637,low_income
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,1.68909001350403,2.42835998535156,3.431960105896,0.390086943062727,3.96190278946132,5.10365009307861,6.36194124395438,6.47414015255596,8.17,8.114,8.338,8.34,8.987,9.588,10.224,10.83,11.46,11.561,11.725,11.842,12.013,12.131,12.216,12.349,12.483,12.647,12.753,12.778,13.277,13.44,13.638,13.467,17.9,18.382,18.564,17.644,17.303,17.972,18.248,17.515,17.215,low_income
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,1.68909001350403,2.42835998535156,3.431960105896,0.390086943062727,3.96190278946132,5.10365009307861,6.36194124395438,6.47414015255596,6.29349385992927,8.20759813722687,4.00196638126631,6.72194912231696,5.66937132228433,4.63496731668951,5.23111204040379,6.00669459871877,3.77553049612634,6.1819155928913,3.80364587188127,3.9352315052778,3.74739818489111,3.972696401183,5.59174807563268,3.17040935922364,3.33842795605096,3.64756947012633,3.86622951587742,7.70230703961865,-12.7148968954117,2.3929902093532,4.82351906650533,-0.188690232450909,-27.9945462536875,-9.37512381761694,-5.07179563883867,0.752447587579127,17.303,17.972,18.248,17.515,17.215,low_income
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,15.4597127062935,9.40871910066896,5.50037155766682,5.02369185248712,10.8308683441009,1.55550003051758,3.16105008125305,7.625157546845,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,6.95908537296373,11.0454345073455,4.91503000259399,14.5769561096499,4.32848978042603,2.5155200958252,1.68909001350403,2.42835998535156,3.431960105896,0.390086943062727,3.96190278946132,5.10365009307861,6.36194124395438,6.47414015255596,7.231746929964634,8.160799068613436,6.169983190633155,7.53097456115848,7.3281856611421645,7.1114836583447545,7.727556020201895,8.418347299359386,7.61776524806317,9.64552021026611,9.23766040802002,7.8886157526389,7.8801990924455545,8.0518482005915,5.15025568008423,5.14441585540771,5.82878255844116,5.15143013000488,5.91624307632446,4.3922233581543,5.04202699661255,5.46478986740112,9.230759533252666,6.6391548837745455,-5.04727312684375,4.503438091191531,6.746102180580666,9.198223793789563,17.303,17.972,18.248,17.515,17.215,low_income
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.60625822891551,2.56681200128057,-1.8758639196475,9.48945401547934,1.22085790909694,5.61985229280101,-5.47948302721947,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,2.9662822737280603,0.8783709427464286,4.152721819320295,1.57298389421518,2.456858210437105,3.01316999318854,2.30659734391898,2.7584362817716848,2.643020949323415,2.4162568556623,2.83658212907925,3.570689069779045,2.2,2.253,2.32,2.381,2.446,2.51,2.699,2.891,3.082,3.27,3.614,3.967,4.32,4.294,4.25,3.591,4.045,4.516,5.0,3.379,3.73,4.075,4.426,4.406,4.382,4.35,4.372,4.532,4.693,5.828,5.815,5.247,5.06,lower_middle
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.60625822891551,2.56681200128057,-1.8758639196475,9.48945401547934,1.22085790909694,5.61985229280101,-5.47948302721947,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,4.80163460055671,0.819141868898924,7.23394369490737,2.13432783577075,3.88104639981708,4.80331001525434,3.34201465415418,4.17338255900388,3.77240185252714,2.4162568556623,2.83658212907925,5.62225816160704,3.48522781597653,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,lower_middle
Bangladesh,BGD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.60625822891551,2.56681200128057,-1.8758639196475,9.48945401547934,1.22085790909694,5.61985229280101,-5.47948302721947,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,1.13092994689941,0.937600016593933,1.07149994373322,1.01163995265961,1.03267002105713,1.22302997112274,1.27118003368378,1.34349000453949,1.51364004611969,2.4162568556623,2.83658212907925,1.51911997795105,1.42566001415253,1.63177001476288,1.69262003898621,3.13556322058409,3.783638948621685,3.5164596084221147,1.95246994495392,4.0340134365749005,2.13281989097595,2.12508010864258,2.17193007469177,2.01714992523193,2.06939005851746,1.94014000892639,5.39297246937751,2.13128995895386,2.20221996307373,2.0545699596405,1.9394199848175,4.47539409266561,2.13269996643066,2.04699993133545,1.96599996089935,2.09899997711182,1.87199997901917,2.22099995613098,1.85000002384186,1.65600001811981,1.68099999427795,1.76499998569489,1.8309999704361,1.97300004959106,2.05100011825562,lower_middle
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.29386282871174,3.57586273248711,1.07839866664565,3.84233563459493,2.87749797403703,2.09775758051059,-1.4968418264467,6.4263675448305,3.70616531907105,3.33931215742955,-4.89534544658655,0.884356332845641,4.98366372995041,1.25507802775073,6.53574741502341,6.78176386785228,9.95423116708119,2.23506634402393,-4.34782273516674,7.92983956551727,7.53032483806271,2.17114159792595,-1.50000295231442,3.40524529583226,-2.85416049622336,8.9761343599898,1.639,1.51,1.494,1.455,1.307,1.25,1.102,1.051,0.951,0.865,0.766,0.69,0.747,0.79,0.86,0.888,0.902,0.892,0.947,1.04,2.647,2.415,2.113,1.892,1.855,1.835,1.722,1.473,1.402,1.565,1.694,1.473,1.452,lower_middle
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.29386282871174,3.57586273248711,1.07839866664565,3.84233563459493,2.87749797403703,2.09775758051059,-1.4968418264467,6.4263675448305,3.70616531907105,3.33931215742955,-4.89534544658655,0.884356332845641,4.98366372995041,1.25507802775073,6.53574741502341,6.78176386785228,9.95423116708119,2.23506634402393,-4.34782273516674,7.92983956551727,7.53032483806271,2.17114159792595,-1.50000295231442,3.40524529583226,-2.85416049622336,8.9761343599898,4.22579942071668,2.95771082720395,5.83617208501383,2.02040044761662,6.04519865041564,4.32428403131786,5.73468837521307,3.96101213832645,5.34144937204417,5.85771420543269,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25324491401346,6.35282160914288,lower_middle
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.29386282871174,3.57586273248711,1.07839866664565,3.84233563459493,2.87749797403703,2.09775758051059,-1.4968418264467,6.4263675448305,3.70616531907105,3.33931215742955,-4.89534544658655,0.884356332845641,4.98366372995041,1.25507802775073,6.53574741502341,6.78176386785228,9.95423116708119,2.23506634402393,-4.34782273516674,7.92983956551727,7.53032483806271,2.17114159792595,-1.50000295231442,3.40524529583226,-2.85416049622336,8.9761343599898,2.93239971035834,2.233855413601975,3.665086042506915,1.7377002238083101,3.6760993252078196,2.78714201565893,3.418344187606535,2.74788999557495,1.92193996906281,2.11366009712219,2.36509990692139,2.15949010848999,2.28315997123718,2.56690001487732,2.6566801071167,2.56340003013611,2.36331009864807,2.77728009223938,3.08927011489868,3.67997002601624,4.40000009536743,3.56202006340027,3.3275101184845,3.161789894104,3.17298007011414,2.89910006523132,3.53558993339539,2.93161988258362,3.00300002098083,2.93899989128113,3.19300007820129,3.21099996566772,3.90241080457144,lower_middle
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.198757610640882,4.4745444650382105,2.388103879241075,5.014112497066293,3.27664781326133,2.881075510643255,2.67710048930847,1.16325709558289,1.46708963362485,5.15826492980231,-3.3073206987182,8.95465029374964,7.90123454575553,7.12651195621083,4.79096734945091,5.00873616580616,15.1222948424243,3.43977384870773,10.4310159425032,4.55665898863616,4.02853300020629,11.3921975977563,29.0543238478474,4.76737302145654,7.35556731782358,10.3831179150235,1.374,1.381,1.394,1.391,1.392,1.392,1.395,1.4,1.4,1.652,1.9,1.851,1.8,2.49,3.1,3.13,3.7,3.833,3.96,3.32,3.23,2.05,2.87,2.63,2.45,2.737,3.039,3.35,2.72,5.03,4.804,5.947,5.653,lower_middle
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.103652392570025,5.37322619758931,3.6978090918365005,6.185889359537656,3.67579765248563,3.66439344077592,2.67710048930847,1.16325709558289,1.46708963362485,5.15826492980231,-3.3073206987182,8.95465029374964,7.90123454575553,7.12651195621083,4.79096734945091,5.00873616580616,15.1222948424243,3.43977384870773,10.4310159425032,4.55665898863616,4.02853300020629,11.3921975977563,29.0543238478474,4.76737302145654,7.35556731782358,10.3831179150235,-0.407875616419446,4.60089120947916,1.9863666236682,4.95150365562415,7.07411732923373,5.56517301585713,5.37383856304811,5.91403082284438,7.98397188373259,3.35506830487249,7.32837445197947,10.4437795421609,7.78656053594256,5.15725725627645,6.93507146649731,5.64080526497442,16.1047836486158,4.52944869181806,7.66749240307558,11.9318739003882,8.30764783243984,5.09549264378806,1.65845557774038,5.71786561190564,6.56845431717086,8.40055375505406,3.50756740346327,3.50187185732737,5.75514851246506,-10.2183974208569,4.42136738945015,5.21386783786224,5.653,lower_middle
