Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.316,11.197,11.377,10.395,9.489,9.62,9.101,8.279,7.583,6.829,7.219,7.665,7.574,7.185,6.758,6.484,6.156,6.284,8.46,8.178,7.637,7.392,7.143,7.023,6.945,7.038,6.426,5.837,5.69,9.657,7.527,5.28,5.366
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.16329168371286,7.42783693388429,5.29744024171539,6.65599974032362,6.31720020530724,6.75968985492175,3.06542082002188,5.00827408049702,5.06703244864089,2.91871324193951,4.01884493451227,5.51967006527914,6.72864138845117,3.35777597165226,1.54540334609872,5.88927582682931,3.53482670608555,3.73597637206475,3.72519941490059,2.17719916021221,3.41506525537372,-3.16615026657753,2.56225359813259,5.89856942508391,4.73768079281562,2.12148084096071,4.07201575870543,4.41083906825777,2.33732974637616,0.2029478627489,-2.09105517930676,0.89046625458775,2.65770688317689,4.49404924349821,2.68232830305229,1.68896120754063,4.28016686255228,3.89288652990767,5.14100348008584,5.13853918593026,1.87509813216803,2.9992553495694,1.80638513484521,3.09236383456562,3.21045435651203,2.6379438004107,2.04990461109004,0.995406309993598,-2.91508623949733,3.09080637403602,3.13719438973661,1.75566132540601,2.32581357393478,2.87346677184995,0.649970993709132,1.03855093491798,3.03383490260789,2.74296343112555,1.9084319253883,-5.03823344128351,5.28695689105889,3.81986633913397,1.06599445256434
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,7.6842999458313,7.58983993530273,7.01386976242065,6.66716003417969,6.42131996154785,6.69842004776001,6.71091985702515,7.07383012771606,6.69220018386841,6.46289014816284,6.409019947052,6.49725008010864,6.85547018051147,6.61841011047363,6.18943023681641,6.02058982849121,6.29827976226807,6.15022993087769,6.07406997680664,5.96922016143799,6.85951995849609,6.74663019180298,7.67834997177124,6.65829992294312,6.30476999282837,..,..,5.49377012252808,5.53079986572266,5.42331981658936,4.95303010940552,4.99308013916016,..,..,4.76588010787964,..,4.7664098739624,4.62612009048462,4.84057998657227,5.356369972229,5.26205015182495,4.69258737564087,4.5890097618103,4.84358978271484,4.7393798828125,4.81642007827759,4.95996999740601,4.8889799118042,4.77293014526367,4.88794994354248,4.59400606155396,4.13957166671753,..
Canada,CAN,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.25919,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.14326,91.46145,90.95273,92.4135,99.32178,99.80968,..,..,..,..,..,..
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.276140861750108,1.32543575779664,1.18894845245608,2.16061146813391,1.27397911533388,-2.34752770165615,-0.62525835861814,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.16262533840754,-0.357401372925935,-7.20048278238133,-2.71563682344265,1.16906269526342,1.22975368307725,1.2793305928175,2.65452932151371,2.83312242670048,3.23997361448569,3.18404730726789,4.26726567162505,3.91563637725301,-4.95480732200573,4.90492954210123,5.15632991974057,..
Cayman Islands,CYM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16400003433228,2.06200003623962,..,..,..,..
Cayman Islands,CYM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.8678207397461,..,..,..,..,..,..,..,..,..,98.8678207397461,..,..,..,..,..,..
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.651,6.1,7.069,7.231,6.978,6.906,6.696,6.289,5.919,5.357,5.041,5.309,5.636,5.834,5.764,5.513,5.204,5.268,6.628,6.97,7.192,7.993,8.531,8.285,7.901,7.442,6.865,6.324,6.17,6.611,6.609,5.91,5.982
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.57442418152031,2.06644673893601,2.3607446539344,-8.46759731706375,15.455211303251,7.80517874537352,..
Channel Islands,CHI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,20.0522312040536,77.7957404755204,352.810986573029,504.738541215978,374.735274232635,211.924302225904,91.9541325565106,40.0872246313854,33.3892190102251,35.1383405330485,19.6868327084319,9.94102693041838,27.2571946726203,19.8602056602627,30.7034989096151,19.4768379232583,19.8808457201904,14.684351250082,17.0279367308961,26.0364811362365,21.7844124277756,15.4258064688928,12.7277669490964,11.4431196444973,8.23263034116105,7.35911781788776,6.13386464357926,5.11024954517559,3.33687917526016,3.84327295706575,3.56910053001458,2.48939816650708,2.81017875743615,1.05473871403513,3.05257621387847,3.39201733699409,4.40779938398042,8.71626873039613,0.353045178360957,1.41071107954317,3.34121694259301,3.00744840213047,1.7895555398459,4.71867527854663,4.34877353217053,3.78619355893118,2.18271846868519,2.43488981353057,2.55754475703327,3.04549084804334,4.52456838259121,11.6438667110561,7.58168251407969
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.23,4.35,4.49,5.87,4.7,7.414,7.136,7.307,11.158,10.491,10.39,10.168,9.765,10.162,9.34,9.024,8.427,9.285,11.313,8.547,7.492,6.79,6.361,6.761,6.605,6.926,7.29,7.647,7.533,11.006,9.325,8.299,9.037
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.24527188445649,4.02668562348731,5.84014013990728,2.55722053848815,0.950272505285838,11.2362424563817,3.61599985405235,3.59201332954129,3.93798328096837,1.82896697019241,9.42268621105768,-1.01994779412207,-5.02924835602624,2.38214933308889,-12.9121010508782,3.83258400458359,10.4446863789668,7.70110360254199,8.41830468717792,7.986620757061,6.52537036641591,-11.0143050601563,-5.01742052542426,4.1036832392324,4.00991620253153,5.37769232259177,6.46046852820268,7.34511045416919,9.92338289722963,3.33356547444561,7.80439218636249,11.166707732399,6.5887838266316,5.03019797856734,8.93329586928566,6.80291659568033,7.39173926780252,4.18088662724911,-0.273631397756063,4.9716214885003,3.154034924374,3.20279913985533,4.72324526681116,6.67425416745972,5.83704571525745,6.04999082904382,5.16823098722429,3.7893928023371,-1.1180372326977,5.85165101730949,6.22389678693851,6.15534002096459,3.30850824469113,1.79264947361806,2.15194249853634,1.75303874553305,1.35769537797211,3.99002947521676,0.634367533828438,-6.14347479224092,11.3339570691911,2.05874008095333,0.218780666901552
Chile,CHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75120997428894,3.59472990036011,..,..,3.07045006752014,3.48236989974976,4.21999979019165,4.91429996490479,..,..,..,..,..,2.8232901096344,..,..,2.25015997886658,..,..,2.38371992111206,2.51182007789612,2.56469988822937,2.77720999717712,2.98516988754272,3.32312989234924,3.7083899974823,3.75707006454468,..,4.04881000518799,3.91868996620178,3.54307007789612,3.28016996383667,3.04014992713928,3.2331600189209,3.79189991950989,4.25475978851318,4.18953990936279,4.0617299079895,..,4.54814004898071,4.75167989730835,4.90390014648438,5.3664698600769,5.43278980255127,5.473060131073,5.61996984481812,5.62514019012451,4.03999996185303,..,..
Chile,CHL,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.66387,85.6857,83.55124,84.80201,85.24744,84.55065,87.8075,88.54193,88.96612,88.96576,88.65187,..,..,..,..,..,..
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.1284027099609,..,..,..,..,..,..,..,..,..,94.2911376953125,..,..,..,..,..,..,..,..,..,95.7166213989258,..,..,..,..,..,..,..,..,96.703010559082,..,96.2670593261719,..,96.8741302490234,..,96.4022827148438,..,..,..,..,97.1600036621094,..
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,133.333263744315,185.714285714285,1400,500.000000000001,122.222222222221,625.000000000001,1500,107.327586206896,3.95010395010402,4.29999999999995,4.17066155321188,6.39668660837554,4.01913875598086,4.61131554737801,3.77670246665889,1.67178437393383,1.76733780760629,2.05539679050328,3.31717824448045,3.18982591472949,2.89928275583388,6.07696838798354,2.37852845904674,1.03055505333574,2.2727272727273,3.41207349081358,2.21658206429779,-0.215196159576268,-0.464499004644911,-1.12500000000002,1.12937210282347,1.50012501041756,0.771820346498019,0.154811374562106,2.55450699642041,10.7805806758686,7.9412817758683
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.14,10.934,10.709,10.332,9.995,9.68,9.71,11.392,13.559,16.064,15.822,15.053,13.924,13.664,12.598,11.13,9.909,8.53,9.202,11.62,13.678,15.935,17.251,17.29,16.175,13.103,11.208,8.432,6.617,7.507,7.608,6.96,6.063
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-21.0886706622189,-11.7132904577232,-8.02558205873868,5.87047473795086,6.7584771955529,6.04726830863522,6.16938090310968,2.2469758094151,-0.855873169636425,2.95627461433136,3.12086446001076,5.820577751174,5.59963357166606,4.17994854019162,4.30749296174091,5.07683541210319,5.07502182824415,2.01952178877016,-7.21512020196286,-1.22486414117947,-0.0582469257747107,-2.29825501176262,-0.306838201985599,-0.341682629892162,2.54912963456138,3.6491975253731,3.36480330584141,2.98337691293294,3.44274248042554,-8.52043813391506,13.0411434856638,7.02722588804099,3.06087128780983
Croatia,HRV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82300996780396,3.86901998519897,3.82214999198914,5.36704969406128,5.00697135925293,3.97731995582581,4.28681993484497,4.3888897895813,4.22721004486084,4.12564992904663,5.22161388397217,4.53844022750854,5.17615127563477,4.96908521652222,4.89622449874878,3.88921999931335,3.94578003883362,3.95437002182007,4.43442010879517,5.20045328140259,..,..
Croatia,HRV,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.02676,82.35159,82.72222,83.68739,85.20446,..,88.49412,..,..,93.3058,96.49343,95.03317,94.33046,94.13438,93.30197,92.39203,92.24036,91.87656,92.39267,..,..,..,..,..,..
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7015533447266,..,..,..,..,..,..,..,..,..,98.1466827392578,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4499969482422,..,..
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79282868525896,0.391389432485324,1.63371391441571,1.37912138094799,4.11711711711708,3.1149952409795,2.99572039942908,6.8763239367776,1.75331605427595,2.77944261312587,2.3325315256217,3.18398746349455,1.33232086152117,1.4987396961643,-0.476542049801405,-0.0472079848940293,1.58558801700345,2.58368756641814,2.62220783425059,..,..,..,..
Curacao,CUW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.695753704098053,0.397065216763636,0.288186681651752,0.208461073109362,0.676425345201665,1.63593468987035,2.46996322836787,2.18804308019168,-0.531308242338184,0.0823066088131412,0.50845748203723,-0.34895082430242,-0.635696907591139,-0.637397373327133,0.458151544160046,-1.06770848655277,-1.2762081008495,-2.10411133101029,-3.20613230348162,-18.0384576815908,4.2,7.89999999999999,..
Curacao,CUW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.29400014877319,5.10559988021851,..,7.36100006103516,7.23400020599365,..,6.81300020217896,6.625,7.9060001373291,7.31899976730347,..,..
Curacao,CUW,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.827300930713946,-0.615384615384946,0.103199174406312,1.95876288659851,-0.303336704752538,0.202839756594412,0.506072874498886,0.70493454280659,3.76666666616697,2.38515901013025,2.40018825031691,4.14400612825455,4.83230361865648,7.8088823405226,16.1766666665001,4.63948584046548,3.85438972162729,7.32646048101325,7.43628329894659,9.4637082951902,13.5175605772583,10.7446936083977,6.43279726693689,5.04971424100878,5.99195111048444,5.03445366364796,1.21836925967665,2.79166666666697,3.42926631536285,3.7654804828339,4.50205462895843,5.03527438848105,6.51021953065818,4.85416666666693,4.6985893105498,2.61581787956337,2.97892486481265,3.60534444364628,2.22770732654316,1.62999999999999,4.14165764702061,1.97304191729914,2.80115505180747,4.13906538686858,2.28621706801675,2.56016132330234,2.30468732978555,2.37265183669719,4.66900841902485,0.326276652249794,2.43004084102254,3.28944939564211,2.38905410042317,-0.399357676464426,-1.35498885446315,-2.0969976905311,-1.42916666666665,0.531766496174467,1.43549119531759,0.250370996758493,-0.638422797978959,2.44608867175474,8.39548297993334,3.54134188751663
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,2.09,2.7,2.7,2.6,3.1,3.4,3.3,5.532,4.766,4.043,3.336,4.153,4.77,5.481,4.593,3.946,3.756,5.594,6.36,7.942,12.097,16.131,16.277,15.026,13.006,11.155,8.504,7.155,7.755,7.513,6.807,5.964
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.2662921874613,16.3620009498824,7.77740336119727,9.90556938224569,5.75324470168211,2.51699844098682,6.02170898516665,5.58218170195923,8.75789438287178,4.88254077286288,3.70395028878794,7.06525081320717,8.64677784441103,7.94742553168615,7.40399950659013,0.739501202042675,9.39999901631703,0.700000488145378,5.89999870094493,8.36246930466569,1.24858157644654,2.64089463952175,6.11084674642566,4.99796042248005,5.96531031488554,3.95256054086292,3.72295649883057,2.6232861229859,5.02634392575987,4.85300383835666,4.71382866563106,5.09806845261184,3.6468119905756,-2.01526235906867,2.28354499702917,0.416712762832276,-3.44738142393619,-6.58748225683094,-1.77606191187711,3.41892318781653,6.57358020185954,5.73347613913472,5.647664895964,5.53725481070528,-3.44359637887621,9.91131179221449,5.05812800841309,2.46693496487094
Cyprus,CYP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.33502006530762,3.81970000267029,3.38548994064331,3.31234002113342,3.35313010215759,3.42600989341736,3.79132008552551,3.73178005218506,..,3.60191011428833,3.58696007728577,3.48897004127502,3.4487099647522,3.37546992301941,3.37627005577087,3.33924007415771,3.57539010047913,3.78029990196228,4.09555006027222,4.15996980667114,3.74123001098633,..,..,..,4.7720799446106,4.98954010009766,5.11552000045776,5.58166980743408,6.6702299118042,6.11772012710571,6.28667020797729,6.3302698135376,6.28082990646362,6.72276020050049,7.2054500579834,6.52559995651245,6.52042007446289,5.89526700973511,6.46747016906738,6.42111015319824,6.30491018295288,6.11811017990112,5.69961977005005,5.0253529548645,5.21296977996826,5.68628978729248,5.48318195343018,..,..
Cyprus,CYP,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,51.22608,53.41426,57.92186,60.63436,58.59046,63.06196,63.5443,61.748,61.92533,62.14607,62.0292,60.88027,60.91112,..,..,..,..,..,..,..,..,..,..,89.53134,89.54795,89.61305,89.00555,..,87.81234,88.0464,88.30934,91.67274,92.80423,93.00759,94.10166,94.05908,95.09996,95.80445,95.52999,88.83383,89.68342,91.83179,93.17237,94.71498,94.63238,94.09316,95.337,..,..,..,..,..,..
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.3624725341797,..,..,..,..,..,..,..,..,96.8036270141602,..,..,..,..,..,..,..,..,..,98.6784286499023,..,..,..,..,..,..,..,..,..,99.3600006103516,..,..
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.086500072223,20.8130295438428,10.039429835143,8.99052361478445,8.75877472878111,8.59615666715563,10.6983655274889,2.13544844417331,3.77538829151734,4.66267556988253,1.90298097019032,0.118739205526791,2.76010781671157,1.8570978910922,2.53399258343635,2.85312437211175,6.35866380152373,1.01937735329232,1.47272727272722,1.9172191363555,3.28762306610411,1.4382978723404,0.343988589646794,0.309364548494975,0.683504209385703,2.4505339846014,2.14949494949493,2.8478759591805,3.16129528497801,3.83984491500146,15.1001651468371,10.6612601372426
Czechia,CZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27,2.6,4.349,4.284,4.083,3.852,4.674,6.455,8.702,8.764,8.128,7.281,7.777,8.298,7.927,7.141,5.316,4.393,6.662,7.281,6.712,6.979,6.953,6.108,5.048,3.952,2.893,2.246,2.015,2.551,2.803,2.224,2.593
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.6149423314776,-0.506542369615516,0.0619042687638398,2.90930943320329,6.50081352909872,4.26541664546846,-0.518331043362068,-0.356566596194511,1.38414894342924,4.00102863502944,3.04297656257042,1.56985532822202,3.58368845880418,4.81426100126959,6.60161752988951,6.76693268125427,5.57033885921025,2.68641195092762,-4.65733109171755,2.43490215904518,1.76035962445222,-0.785004299003617,-0.0459036735515213,2.26210289708078,5.38838083815307,2.5372845203138,5.16872430413071,3.22008806955105,3.02987866345279,-5.50296796125089,3.55302130899085,2.35100353961535,-0.311479452106369
Czechia,CZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75176000595093,4.1586799621582,4.64996004104614,4.51754999160767,4.24490976333618,..,3.58012008666992,3.66753005981445,3.64034008979797,3.73283004760742,3.95878005027771,4.11728000640869,3.99238991737366,3.86591005325317,4.1955099105835,3.84717988967896,3.7271900177002,4.1460599899292,4.03350019454956,4.24209022521973,4.22070980072021,4.04676008224487,3.96522998809814,5.75182008743286,5.55373001098633,3.80615997314453,4.26605987548828,4.54246997833252,4.72159004211426,5.05000019073486,..,..
Czechia,CZE,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.47714,89.18993,..,89.68074,..,..,..,..,..,..,..,..,87.77459,88.87644,90.16472,91.00416,90.51857,..,..,..,..,..,..
Czechia,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
